Machaeropterus regulus
Machaeropterus striolatus
Machaeropterus pyrocephalus
Dixiphia pipra
Xenopipo uniformis
Xenopipo atronitens
Ilicura militaris
Corapipo gutturalis
Chiroxiphia pareola
Chiroxiphia caudata
Antilophia bokermanni
Antilophia galeata
Tityridae 
Oxyruncus cristatus
Onychorhynchus coronatus
Onychorhynchus swainsoni
Terenotriccus erythrurus
Myiobius barbatus
Myiobius atricaudus
Schiffornis major
Schiffornis virescens
Schiffornis turdina
Schiffornis olivacea
Schiffornis amazona
Laniocera hypopyrra
Laniisoma elegans
Iodopleura isabellae
Iodopleura fusca
Iodopleura pipra
Tityra inquisitor
Tityra cayana
Tityra semifasciata
Pachyramphus viridis
Pachyramphus xanthogenys
Pachyramphus rufus
Pachyramphus castaneus
Pachyramphus polychopterus
Pachyramphus marginatus
Pachyramphus surinamus
Pachyramphus minor
Pachyramphus validus
Xenopsaris albinucha
Cotingidae 
Pipreola whitelyi
Lipaugus vociferans
Lipaugus lanioides
Lipaugus streptophorus
Tijuca atra
Tijuca condita
Porphyrolaema porphyrolaema
Gymnoderus foetidus
Conioptilon mcilhennyi
Xipholena punicea
Xipholena lamellipennis
Xipholena atropurpurea
Procnias albus
Procnias averano
Procnias nudicollis
Cotinga maynana
Cotinga cotinga
Cotinga maculata
Cotinga cayana
Haematoderus militaris
Querula purpurata
Perissocephalus tricolor
Pyroderus scutatus
Cephalopterus ornatus
Carpornis cucullata
Carpornis melanocephala
Phibalura flavirostris
Calyptura cristata
Rupicola rupicola
Phoenicircus carnifex
Phoenicircus nigricollis
Phytotoma rutila
Incertae sedis
Platyrinchus saturatus
Platyrinchus mystaceus
Platyrinchus coronatus
Platyrinchus platyrhynchos
Platyrinchus leucoryphus
Piprites chloris
Piprites pileata
Tachuris rubrigastra
Neopipo cinnamomea
Rhynchocyclidae 
Taeniotriccus andrei
Cnipodectes subbrunneus
Cnipodectes superrufus
Mionectes amazonus
Mionectes oleagineus
Mionectes macconnelli
Mionectes rufiventris
Leptopogon amaurocephalus
Corythopis torquatus
Corythopis delalandi
Phylloscartes chapmani
Phylloscartes eximius
Phylloscartes ventralis
Phylloscartes kronei
Phylloscartes beckeri
Phylloscartes virescens
Phylloscartes nigrifrons
Phylloscartes ceciliae
Phylloscartes roquettei
Phylloscartes paulista
Phylloscartes oustaleti
Phylloscartes difficilis
Phylloscartes sylviolus
Rhynchocyclus olivaceus
Tolmomyias sulphurescens
Tolmomyias assimilis
Tolmomyias poliocephalus
Tolmomyias flaviventris
Todirostrum maculatum
Todirostrum poliocephalum
Todirostrum cinereum
Todirostrum pictum
Todirostrum chrysocrotaphum
Poecilotriccus albifacies
Poecilotriccus capitalis
Poecilotriccus senex
Poecilotriccus russatus
Poecilotriccus plumbeiceps
Poecilotriccus fumifrons
Poecilotriccus latirostris
Poecilotriccus sylvia
Myiornis auricularis
Myiornis ecaudatus
Hemitriccus minor
Hemitriccus flammulatus
Hemitriccus diops
Hemitriccus obsoletus
Hemitriccus josephinae
Hemitriccus zosterops
Hemitriccus griseipectus
Hemitriccus orbitatus
Hemitriccus iohannis
Hemitriccus striaticollis
Hemitriccus nidipendulus
Hemitriccus margaritaceiventer
Hemitriccus inornatus
Hemitriccus minimus
Hemitriccus mirandae
Hemitriccus kaempferi
Hemitriccus furcatus
Atalotriccus pilaris
Lophotriccus vitiosus
Lophotriccus eulophotes
Lophotriccus galeatus
Tyrannidae 
Hirundinea ferruginea
Zimmerius gracilipes
Stigmatura napensis
Stigmatura budytoides
Inezia inornata
Inezia subflava
Inezia caudata
Euscarthmus meloryphus
Euscarthmus rufomarginatus
Tyranniscus burmeisteri
Ornithion inerme
Camptostoma obsoletum
Elaenia flavogaster
Elaenia spectabilis
Elaenia ridleyana
Elaenia chilensis
Elaenia parvirostris
Elaenia mesoleuca
Elaenia pelzelni
Elaenia cristata
Elaenia chiriquensis
Elaenia ruficeps
Elaenia obscura
Elaenia dayi
Elaenia olivina
Suiriri suiriri
Suiriri islerorum
Myiopagis gaimardii
Myiopagis caniceps
Myiopagis flavivertex
Myiopagis viridicata
Tyrannulus elatus
Capsiempis flaveola
Phaeomyias murina
Phyllomyias virescens
Phyllomyias reiseri
Phyllomyias fasciatus
Phyllomyias griseiceps
Phyllomyias griseocapilla
Mecocerculus leucophrys
Culicivora caudacuta
Polystictus pectoralis
Polystictus superciliaris
Pseudocolopteryx sclateri
Pseudocolopteryx acutipennis
Pseudocolopteryx dinelliana
Pseudocolopteryx flaviventris
Serpophaga hypoleuca
Serpophaga nigricans
Serpophaga subcristata
Serpophaga griseicapilla
Serpophaga munda
Attila phoenicurus
Attila cinnamomeus
Attila citriniventris
Attila bolivianus
Attila rufus
Attila spadiceus
Legatus leucophaius
Ramphotrigon megacephalum
Ramphotrigon ruficauda
Ramphotrigon fuscicauda
Myiarchus tuberculifer
Myiarchus swainsoni
Myiarchus ferox
Myiarchus tyrannulus
Sirystes sibilator
Rhytipterna simplex
Rhytipterna immunda
Casiornis rufus
Casiornis fuscus
Pitangus sulphuratus
Philohydor lictor
Machetornis rixosa
Myiodynastes luteiventris
Myiodynastes maculatus
Tyrannopsis sulphurea
Megarynchus pitangua
Myiozetetes cayanensis
Myiozetetes similis
Myiozetetes granadensis
Myiozetetes luteiventris
Tyrannus albogularis
Tyrannus melancholicus
Tyrannus savana
Tyrannus tyrannus
Tyrannus dominicensis
Griseotyrannus aurantioatrocristatus
Empidonomus varius
Conopias trivirgatus
Conopias parvus
Colonia colonus
Myiophobus roraimae
Myiophobus fasciatus
Sublegatus obscurior
Sublegatus modestus
Pyrocephalus rubinus
Fluvicola pica
Fluvicola albiventer
Fluvicola nengeta
Arundinicola leucocephala
Gubernetes yetapa
Alectrurus tricolor
Alectrurus risora
Ochthornis littoralis
Cnemotriccus fuscatus
Lathrotriccus euleri
Empidonax traillii
Empidonax alnorum
Contopus cooperi
Contopus fumigatus
Contopus virens
Contopus cinereus
Contopus albogularis
Contopus nigrescens
Lessonia rufa
Knipolegus striaticeps
Knipolegus hudsoni
Knipolegus poecilocercus
Knipolegus cyanirostris
Knipolegus poecilurus
Knipolegus orenocensis
Knipolegus aterrimus
Knipolegus franciscanus
Knipolegus lophotes
Knipolegus nigerrimus
Hymenops perspicillatus
Satrapa icterophrys
Muscisaxicola fluviatilis
Xolmis cinereus
Xolmis coronatus
Xolmis velatus
Xolmis irupero
Xolmis dominicanus
Agriornis murinus
Neoxolmis rufiventris
Muscipipra vetula
Vireonidae 
Cyclarhis gujanensis
Vireolanius leucotis
Vireo olivaceus
Vireo gracilirostris
Vireo flavoviridis
Vireo altiloquus
Hylophilus poicilotis
Hylophilus amaurocephalus
Hylophilus thoracicus
Hylophilus semicinereus
Hylophilus pectoralis
Hylophilus sclateri
Hylophilus brunneiceps
Hylophilus hypoxanthus
Hylophilus muscicapinus
Hylophilus ochraceiceps
Corvidae 
Cyanocorax violaceus
Cyanocorax cyanomelas
Cyanocorax caeruleus
Cyanocorax cristatellus
Cyanocorax cayanus
Cyanocorax heilprini
Cyanocorax chrysops
Cyanocorax cyanopogon
Hirundinidae 
Pygochelidon cyanoleuca
Pygochelidon melanoleuca
Alopochelidon fucata
Atticora fasciata
Atticora tibialis
Stelgidopteryx ruficollis
Progne tapera
Progne subis
Progne chalybea
Progne elegans
Tachycineta albiventer
Tachycineta leucorrhoa
Tachycineta leucopyga
Riparia riparia
Hirundo rustica
Petrochelidon pyrrhonota
Troglodytidae 
Microcerculus marginatus
Microcerculus ustulatus
Microcerculus bambla
Odontorchilus cinereus
Troglodytes musculus
Troglodytes rufulus
Cistothorus platensis
Campylorhynchus griseus
Campylorhynchus turdinus
Pheugopedius genibarbis
Pheugopedius coraya
Cantorchilus leucotis
Cantorchilus guarayanus
Cantorchilus longirostris
Cantorchilus griseus
Henicorhina leucosticta
Cyphorhinus arada
Donacobiidae 
Donacobius atricapilla
Polioptilidae 
Microbates collaris
Ramphocaenus melanurus
Polioptila plumbea
Polioptila lactea
Polioptila guianensis
Polioptila paraensis
Polioptila facilis
Polioptila dumicola
Turdidae 
Catharus fuscescens
Catharus minimus
Catharus swainsoni
Cichlopsis leucogenys
Turdus leucops
Turdus flavipes
Turdus rufiventris
Turdus nudigenis
Turdus leucomelas
Turdus hauxwelli
Turdus fumigatus
Turdus lawrencii
Turdus ignobilis
Turdus amaurochalinus
Turdus olivater
Turdus subalaris
Turdus albicollis
Mimidae 
Mimus gilvus
Mimus saturninus
Mimus triurus
Motacillidae 
Anthus lutescens
Anthus furcatus
Anthus correndera
Anthus nattereri
Anthus hellmayri
Coerebidae 
Coereba flaveola
Thraupidae 
Saltator grossus
Saltator fuliginosus
Saltator maximus
Saltator coerulescens
Saltator similis
Saltator maxillosus
Saltator aurantiirostris
Saltatricula atricollis
Parkerthraustes humeralis
Orchesticus abeillei
Conothraupis speculigera
Conothraupis mesoleuca
Lamprospiza melanoleuca
Compsothraupis loricata
Nemosia pileata
Nemosia rourei
Mitrospingus oleagineus
Orthogonys chloricterus
Thlypopsis sordida
Pyrrhocoma ruficeps
Cypsnagra hirundinacea
Tachyphonus phoenicius
Tachyphonus rufus
Tachyphonus coronatus
Ramphocelus nigrogularis
Ramphocelus bresilius
Ramphocelus carbo
Lanio luctuosus
Lanio cristatus
Lanio nattereri
Lanio rufiventer
Lanio pileatus
Lanio cucullatus
Lanio versicolor
Lanio fulvus
Lanio surinamus
Lanio penicillatus
Lanio melanops
Tangara gyrola
Tangara schrankii
Tangara mexicana
Tangara brasiliensis
Tangara chilensis
Tangara velia
Tangara cyanomelaena
Tangara callophrys
Tangara seledon
Tangara fastuosa
Tangara cyanocephala
Tangara cyanoventris
Tangara desmaresti
Tangara varia
Tangara punctata
Tangara guttata
Tangara xanthogastra
Tangara episcopus
Tangara sayaca
Tangara cyanoptera
Tangara palmarum
Tangara ornata
Tangara nigrocincta
Tangara cyanicollis
Tangara argentea
Tangara peruviana
Tangara preciosa
Tangara cayana
Stephanophorus diadematus
Diuca diuca
Neothraupis fasciata
Cissopis leverianus
Schistochlamys melanopis
Schistochlamys ruficapillus
Paroaria coronata
Paroaria dominicana
Paroaria baeri
Paroaria gularis
Paroaria cervicalis
Paroaria capitata
Pipraeidea melanonota
Pipraeidea bonariensis
Cyanicterus cyanicterus
Tersina viridis
Dacnis albiventris
Dacnis lineata
Dacnis flaviventer
Dacnis nigripes
Dacnis cayana
Cyanerpes nitidus
Cyanerpes caeruleus
Cyanerpes cyaneus
Chlorophanes spiza
Hemithraupis guira
Hemithraupis ruficapilla
Hemithraupis flavicollis
Conirostrum speciosum
Conirostrum bicolor
Conirostrum margaritae
Diglossa duidae
Diglossa major
Emberizidae 
Zonotrichia capensis
Ammodramus humeralis
Ammodramus aurifrons
Porphyrospiza caerulescens
Phrygilus fruticeti
Haplospiza unicolor
Donacospiza albifrons
Poospiza thoracica
Poospiza nigrorufa
Poospiza lateralis
Poospiza cabanisi
Poospiza melanoleuca
Poospiza cinerea
Sicalis citrina
Sicalis columbiana
Sicalis flaveola
Sicalis luteola
Emberizoides herbicola
Emberizoides ypiranganus
Embernagra platensis
Embernagra longicauda
Volatinia jacarina
Sporophila frontalis
Sporophila falcirostris
Sporophila schistacea
Sporophila intermedia
Sporophila plumbea
Sporophila americana
Sporophila murallae
Sporophila collaris
Sporophila bouvronides
Sporophila lineola
Sporophila luctuosa
Sporophila nigricollis
Sporophila ardesiaca
Sporophila melanops
Sporophila caerulescens
Sporophila albogularis
Sporophila leucoptera
Sporophila nigrorufa
Sporophila bouvreuil
Sporophila minuta
Sporophila hypoxantha
Sporophila ruficollis
Sporophila palustris
Sporophila castaneiventris
Sporophila hypochroma
Sporophila cinnamomea
Sporophila melanogaster
Sporophila angolensis
Sporophila crassirostris
Sporophila maximiliani
Dolospingus fringilloides
Catamenia homochroa
Tiaris obscurus
Tiaris fuliginosus
Arremonops conirostris
Arremon taciturnus
Arremon semitorquatus
Arremon franciscanus
Arremon flavirostris
Atlapetes personatus
Charitospiza eucosma
Coryphaspiza melanotis
Gubernatrix cristata
Cardinalidae 
Piranga flava
Piranga lutea
Piranga rubra
Piranga olivacea
Piranga leucoptera
Habia rubica
Pheucticus aureoventris
Granatellus pelzelni
Caryothraustes canadensis
Periporphyrus erythromelas
Cyanoloxia moesta
Cyanoloxia cyanoides
Cyanoloxia brissonii
Cyanoloxia glaucocaerulea
Spiza americana
Parulidae 
Parula pitiayumi
Dendroica petechia
Dendroica striata
Dendroica fusca
Dendroica cerulea
Dendroica virens
Setophaga ruticilla
Protonotaria citrea
Parkesia noveboracensis
Geothlypis agilis
Geothlypis aequinoctialis
Wilsonia canadensis
Myioborus miniatus
Myioborus castaneocapilla
Basileuterus bivittatus
Basileuterus culicivorus
Basileuterus hypoleucus
Basileuterus flaveolus
Basileuterus leucoblepharus
Basileuterus leucophrys
Phaeothlypis fulvicauda
Phaeothlypis mesoleuca
Phaeothlypis rivularis
Icteridae 
Psarocolius angustifrons
Psarocolius viridis
Psarocolius decumanus
Psarocolius bifasciatus
Procacicus solitarius
Cacicus chrysopterus
Cacicus haemorrhous
Cacicus oseryi
Cacicus latirostris
Cacicus cela
Icterus cayanensis
Icterus pyrrhopterus
Icterus chrysocephalus
Icterus galbula
Icterus nigrogularis
Icterus jamacaii
Icterus croconotus
Macroagelaius imthurni
Gymnomystax mexicanus
Lampropsar tanagrinus
Gnorimopsar chopi
Curaeus forbesi
Amblyramphus holosericeus
Agelasticus cyanopus
Agelasticus thilius
Chrysomus ruficapillus
Chrysomus icterocephalus
Xanthopsar flavus
Pseudoleistes guirahuro
Pseudoleistes virescens
Agelaioides badius
Agelaioides fringillarius
Molothrus rufoaxillaris
Molothrus oryzivorus
Molothrus bonariensis
Quiscalus lugubris
Sturnella militaris
Sturnella superciliaris
Sturnella defilippii
Sturnella magna
Dolichonyx oryzivorus
Fringillidae 
Chloris chloris
Carduelis carduelis
Sporagra yarrellii
Sporagra magellanica
Euphonia plumbea
Euphonia chlorotica
Euphonia finschi
Euphonia violacea
Euphonia laniirostris
Euphonia chalybea
Euphonia cyanocephala
Euphonia chrysopasta
Euphonia minuta
Euphonia xanthogaster
Euphonia rufiventris
Euphonia cayennensis
Euphonia pectoralis
Chlorophonia cyanea
Estrildidae 
Estrilda astrild
Passeridae 
Passer domesticus
