"captureId","station","data","netNumber","captureTime","bander","captureCode","bandSize","bandNumber","sppCode","sppName","notes","brood_patch_OAMa","cloacal_protuberance_OAMa","body_molt_OAMa","fat_OAMa","juvenal_feather_OAMa","pp_wear_OAMa","skull_OAMa","molt_limit_OAMa","age_wrp","age_criteria","sex","sex_criteria","flight_feather_molt_OAMa","status","wing_chord","weight_grams","bill_estriation","age_criteria_2","tail_length","r2_length","molt_description","molt_limit_OAMa_2","sex_criteria_2","tail_shape","iris_color","crown_size","tarsus","nares_to_tip","iris_color_2","crown_color","molt_description_2","previr_number","total_length","previr_number_2","lower_mandibule_color","sex_criteria_3","total_length_2","age_criteria_3","r2_length_2","bill_width","old_bandnumber","color_band","band_code","crown_color_2","molt_limit_OAMa_3","bill_estriation_2","iris_color_3","tail_length_2","tick_sample","tick_sample_2","color_band_2","r1_length","wing_chord_2","weight_grams_2","nares_to_tip_2","tarsus_2","wing_chord_3","weight_grams_3","tail_length_3","nares_to_tip_3","tarsus_3","molt_description_3","crown_color_3","bill_interior_color","bill_interior_color_2","bill_interior_color_3","crown_size_2","crown_size_3","r2_length_3","upper_mandibule_color","upper_mandibule_color_2","lower_mandibule_color_2","upper_mandibule_color_3","lower_mandibule_color_3","tick_sample_3","bill_width_2","bill_width_3","white_on_s5","white_on_s5_2","white_on_s5_3","pox_presence","r5_length","p10-ppcov","exposed_culmen"
"4734","BOA3","2023-07-26","5","092","AYR","R","F","38224","TRIMEL","Trichothraupis melanops","","0","0","0","0","0","1","5","N","DCB","P","M","P","0","N","77","20.7","","O","","","","","","","","","","","","YELLOW","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4735","BOA3","2023-07-26","19","152","VAG","N","C","110634","PHYFAS","Phyllomyias fasciatus","palato amarelo brilhante","0","0","2","1","1","2","2","M","FPF","P","U","U","0","N","59","10.6","","","","","","G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4736","BOA3","2023-07-26","20","102","DSS","R","C","84789","PHYFAS","Phyllomyias fasciatus","liberado por inicio de sinais de estresse ","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","N","NA","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4737","BOA3","2023-07-26","18","102","PAT","R","E","150861","PIPMEL","Pipraeidea melanonota","","0","0","0","0","0","1","5","N","DCB","P","M","P","0","N","80","18.9","","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4738","BOA3","2023-07-26","18","152","PAT","R","D","167908","TOLSUL","Tolmomyias sulphurescens","liberado por inicio de sinais de estresse","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","N","NA","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4739","BOA2","2023-07-19","5","163","CAR","N","D","169891","KNICYA","Knipolegus cyanirostris","","0","0","0","0","0","1","U","N","MFCF","P","F","P","0","N","69","15.3","","","","","","","","","brown","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4740","BOA3","2023-07-26","19","163","LWO","R","G","89100","SALSIM","Saltator similis","","0","0","0","1","0","0","5","N","DCB","O","U","U","0","N","103","55.6","","P","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4741","BOA3","2023-07-26","5","085","PAT","N","D","169842","DYSMEN","Dysithamnus mentalis","","0","0","0","1","0","1","5","N","DCB","P","F","P","0","N","60","12.1","","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4742","BOA3","2023-07-26","3","063","LWO","U","U","9999","TACCOR","Tachyphonus coronatus","escapou antes do anilhamento ","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","N","NA","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4743","BOA3","2023-07-26","11","113","AYR","N","E","187632","DACCAY","Dacnis cayana","","0","0","0","3","0","2","5","N","MFCF","P","M","P","0","N","65","14.6","","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4744","BOA3","2023-07-26","11","113","DSS","N","E","187633","DACCAY","Dacnis cayana","","0","0","0","2","0","1","5","N","MFCF","P","F","P","0","N","69","16.1","","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4745","BOA3","2023-07-26","8","071","LWO","U","U","9999","THAGLA","Thalurania glaucopis","","0","0","0","0","0","2","NA","N","MFCF","P","M","P","0","N","65","4.8","0","B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4746","BOA3","2023-07-26","20","082","PAT","U","U","9999","THAGLA","Thalurania glaucopis","","0","0","0","0","0","1","NA","N","MFCF","P","F","P","0","N","55","NA","0","B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4747","BOA3","2023-07-26","3","085","LWO","N","F","84551","TRIMEL","Trichothraupis melanops","","0","0","0","2","1","1","5","G","FCF","L","F","P","0","N","81","22.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4748","BOA3","2023-07-26","9","082","LWO","U","U","9999","LEUALB","Leucochloris albicollis","escapou antes do processamento ","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","N","NA","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4749","BOA3","2023-07-26","16","152","PAT","N","F","84553","TRIMEL","Trichothraupis melanops","","0","0","0","1","0","1","5","N","DCB","P","M","P","0","N","83","19.6","","O","","","","","","TRUNCADA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4750","BOA3","2023-07-26","20","082","PAT","U","U","9999","THAGLA","Thalurania glaucopis","","0","0","0","0","0","1","NA","N","MFCF","P","F","P","0","N","55","NA","0","B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4751","BOA2","2023-06-05","20","065","VAG","N","G","55657","TACCOR","Tachyphonus coronatus","Bicho com intensa descamação no tarso, "palma" do tarso amarelas, unhas médias deformadas nas duas patas. Fora isso, o bicho não parecia apresentar outra deformidade, foi anilhado para seguir acompanhando o bicho","0","0","0","1","0","1","5","N","MFCF","P","F","P","0","N","80","28.6","","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","S","","",""
"4752","BOA3","2023-07-26","5","082","PAT","N","G","55667","TACCOR","Tachyphonus coronatus","","0","0","0","1","0","1","5","N","MFCF","P","F","P","1","N","82","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4753","BOA3","2023-07-26","4","085","LWO","N","G","55668","SALSIM","Saltator similis","","0","0","0","0","0","1","5","N","DCB","P","U","U","0","N","97","49.1","","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4754","BOA3","2023-07-26","3","092","LWO","N","H","93940","TURRUF","Turdus rufiventris","","0","0","0","0","0","0","5","N","DCB","P","U","U","0","N","119","76.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4755","BOA3","2023-07-26","18","092","AYR","N","H","93941","TURRUF","Turdus rufiventris","","0","1","0","0","0","1","5","N","DCB","P","U","U","0","N","113","72.8","","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4756","BOA2","2023-07-19","3","160","DSS","N","M","35418","LEPVER","Leptotila verreauxi","Sangramento nas grandes coberteiras, ocasionado pela rede, aplicou-se gel homeostático, liberou e voou normal","0","0","0","0","0","3","NA","N","DCB","P","U","U","0","M","149","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4757","BOA3","2023-07-26","18","085","VAG","U","U","9999","THAGLA","Thalurania glaucopis","","0","0","0","0","0","1","NA","N","MFCF","P","M","P","0","N","61","5.4","0","B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4758","BOA3","2023-07-26","20","085","LWO","U","U","9999","CACCHR","Cacicus chrysopterus","escapou na rede","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","N","NA","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4759","BOA3","2023-07-26","20","100","DSS","U","U","9999","PHYFAS","Phyllomyias fasciatus","liberado por inicio de sinal de estresse","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","N","NA","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4760","BOA3","2023-07-26","13","152","PAT","U","U","9999","LEUALB","Leucochloris albicollis","liberou por inicio de sinais de estresse","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","N","NA","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4761","BOA3","2023-07-27","18","063","PAT","U","U","9999","PHAEUR","Phaethornis eurynome","Liberado por início de sinais de estress","0","0","0","0","2","NA","NA","U","FCU","P","U","U","0","N","NA","NA","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4762","BOA3","2023-07-27","11","082","DSS","N","D","169843","SPIMAG","Spinus magellanicus","","0","0","0","0","0","1","5","N","MFCF","P","F","P","0","N","67","11.7","","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4763","BOA3","2023-07-27","5","102","DSS","N","D","169844","TOLSUL","Tolmomyias sulphurescens","","0","0","0","1","U","1","3","U","MFCF","P","U","U","0","N","66","16.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4764","BOA3","2023-07-27","5","102","AYR","N","D","169845","TOLSUL","Tolmomyias sulphurescens","","0","0","0","0","0","1","4","N","MFCF","P","U","U","0","N","66","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4765","BOA3","2023-07-27","17","070","LWO","R","E","128908","ZONCAP","Zonotrichia capensis","","0","0","0","1","0","0","5","N","DCB","P","U","U","0","N","68","21.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4766","BOA3","2023-07-27","10","073","PAT","R","H","112496","TURLEU","Turdus leucops","liberado por inicio de sinais de estresse","0","0","NA","0","0","NA","NA","N","DUB","P","U","U","0","N","NA","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4767","BOA3","2023-07-27","20","092","PAT","R","E","128913","ZONCAP","Zonotrichia capensis","","0","0","0","1","0","1","5","N","DCB","P","U","U","0","N","72","21.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4768","BOA3","2023-07-27","3","095","LWO","R","D","169810","LEPAMA","Leptopogon amaurocephalus","","0","1","0","1","0","3","5","N","MFCF","P","F","P","0","N","68","12.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4769","BOA3","2023-07-27","5","095","PAT","R","F","44755","TACCOR","Tachyphonus coronatus","","0","0","0","0","0","1","5","N","MFCF","P","F","P","0","N","80","25.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4770","BOA4","2023-08-01","1","070","PAT","N","D","169846","BASCUL","Basileuterus culicivorus","CTCABEÇA=27.6","0","0","0","0","1","3","5","G","FCF","P","U","U","0","N","54","8.6","","","","","","","","","","","","6.6","","","","","","","","","","","","","","","","","","","","","","","","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4771","BOA4","2023-08-01","9","103","PAT","N","C","110635","PHYVIR","Phyllomyias virescens","","0","0","0","0","0","NA","NA","N","MFCF","P","U","U","0","N","NA","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4772","BOA4","2023-08-01","4","094","PAT","N","D","169847","HYLPOI","Hylophilus poicilotis","","0","0","0","0","0","2","5","N","DCB","P","U","U","0","N","57","10.5","","","55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4773","BOA4","2023-08-01","7","153","LWO","N","C","110636","PLAMYS","Platyrinchus mystaceus","","0","0","0","2","0","1","5","N","MFCF","P","U","U","0","N","50","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4774","BOA4","2023-08-01","8","094","AYR","N","D","169848","NEOCHR","Neopelma chrysolophum","","0","0","0","2","0","1","5","N","DCB","P","U","U","0","N","63","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4775","BOA4","2023-08-01","4","094","AYR","N","D","169849","HYLPOI","Hylophilus poicilotis","","0","0","0","0","0","1","NA","N","DCB","P","U","U","0","N","58","10.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4776","BOA3","2023-07-27","8","075","VAG","U","U","9999","THAGLA","Thalurania glaucopis","","0","0","0","0","0","1","NA","N","MFCF","B","M","P","0","N","59","49","0","P","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","",""
"4777","BOA3","2023-07-27","4","075","LWO","U","U","9999","THAGLA","Thalurania glaucopis","escapou na rede","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","F","P","NA","N","NA","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4778","BOA4","2023-08-01","7","153","PAT","N","D","169851","BASCUL","Basileuterus culicivorus","","0","0","0","0","0","1","5","G","FCF","P","U","U","0","N","59","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
